Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
My black is beautiful,"My Black Is Beautiful Moisture Luxe Detangling Spray, Golden Milk With Honey & Coconut Oil",05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, PHENOXYETHANOL, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, AMODIMETHICONE, PEG-40 HYDROGENATED CASTOR OIL, BENZYL ALCOHOL, POLYQUATERNIUM-11, FRAGRANCE, CITRIC ACID, ETHYLHEXYLGLYCERIN, TRIDECETH-12, CETRIMONIUM CHLORIDE, HISTIDINE, HONEY, ZINGIBER OFFICINALE (GINGER) ROOT EXTRACT, COCOS NUCIFERA (COCONUT) OIL, COCOS NUCIFERA (COCONUT) FRUIT EXTRACT, CURCUMA LONGA (TURMERIC) ROOT EXTRACT","Product's animal testing policies,PETA Cruelty-free Companies"
Cur̩l,Curl Keeper Slip+ Extreme Detangling Jelly,05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Water/Aqua/Eau, Panthenol, Oleyl Alcohol, Oleth-20, Silk Amino Acids, Glycerin, Propylene Glycol, Aloe Barbadensis Leaf Juice, Equisetum Arvense Leaf Extract, Avena Sativa (Oat) Straw Extract, Chamomilla Recutita (Matricaria) Flower Extract, Urtica Dioica (Nettle) Leaf Extract, Macrocystis Pyrifera (Kelp) Extract, Hydroxypropyl Guar, Parfum, Citric Acid, Carbomer, Sodium Levulinate, Potassium Sorbate, Triethanolamine, Amyl Cinnamal, Geraniol, Linalool","Product's animal testing policies,Unknown"
Carol&#39;s Daughter,Carol's Daughter Black Vanilla Moisture & Shine Leave-in Conditioner,05,Conditioner,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
1195510 I - AQUA / WATER, PEG-40, HYDROGENATED CASTOR OIL, POLYSORBATE 20, GLYCERIN, PARFUM (FRAGRANCE), SODIUM PCA, PHENOXYETHANOL, PANTHENOL, CAPRYLYL GLYCOL, POTASSIUM SORBATE, CITRIC ACID, BENZYL SALICYLATE, COUMARIN, HYDROLYZED SOY PROTEIN, CARAMEL, BENZYL ALCOHOL, HEXYLENE GLYCOL, ALOE BARBADENSIS LEAF JUICE, LIMONENE, BENZYL BENZOATE, ROSA CANINA FLOWER EXTRACT, LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER EXTRACT, URTICA DIOICA (NETTLE) LEAF EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, CALENDULA OFFICINALIS FLOWER EXTRACT, MELILOTUS OFFICINALIS EXTRACT, SALVIA OFFICINALIS (SAGE) EXTRACT, ALPHA-ISOMETHYL IONONE, VANILLA PLANIFOLIA FRUIT EXTRACT, SODIUM BENZOATE, SODIUM HYALURONATE. F.I.L. D230505/2","Product's animal testing policies,Unknown"
ColorWow,ColorWow Snag-Free Pre-Shampoo Detangler,05,Detangler,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
WATER/AQUA, GLYCERIN, POLYQUATERNIUM-37, COCOS NUCIFERA (COCONUT) OIL, PENTACLETHRA MACROLOBA SEED OIL, POLYQUATERNIUM-55, PPG-26-BUTETH-26, DIPROPYLENE GLYCOL, FRAGRANCE/PARFUM, C10-40 ISOALKYLAMIDOPROPYLETHYLDIMONIUM ETHOSULFATE, PEG-40 HYDROGENATED CASTOR OIL, PHENOXYETHANOL, QUATERNIUM-33, CAPRYLYL GLYCOL, DISODIUM EDTA, TOCOPHEROL","Product's animal testing policies,Unknown"
Taliah Waajid,"Taliah Waajid, Easy Herbal Comb Out Detangler, Carrot Seed Oil",05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
DEIONIZED WATER (AQUA), VEGETABLE GLYCERINE, GLYCINE SOJA (SOYBEAN) OIL, CETEARETH-20, CETYL ALCOHOL (DERIVED FROM COCONUT OIL), CETEARYL ALCOHOL (DERIVED FROM COCONUT OIL) (AND) BEHENTRIMONIUM CHLORIDE, FRAGRANCE, DAUCUS CAROTA SATIVA (CARROT) SEED OIL, CAPRYLYL GLYCOL, PHENOXYETHANOL","Product's animal testing policies,Unknown"
Cowboy Magic,Cowboy Magic Concentrated Detangles Hair Instantly Detangler & Shine,05,Detangler,LOW,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
CYCLOPENTASILOXANE, DIMETHICONE, ETHYLHEXYL METHOXYCINNAMATE, TOCOPHERYL ACETATE, FRAGRANCE (PARFUM), PANTHENOL, HYDROLYZED SILK, BENZYL BENZOATE, CITRONELLOL, GERANIOL, HEXYL CINNAMAL, BUTYLPHENYL METHYLPROPIONAL, LIMONENE, LINALOOL","Product's animal testing policies,Unknown"
Kaleidoscope,Kaleidoscope Miracle Shake Leave-in Detangler,05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Water, Glycerin, Ceteareth-20,SHEA BUTTER(Butyrospermum Parkii), oryza Sativa bran water , cocos nucifera ( coconut milk ), Panthenol, Cetearyl Alcohol, Cetrimonium Chloride, Polyester-37, Trideceth-12, Amodimethicone, Citric Acid, Fragrance, Phenoxyethanol, Ethylhexylglycerin.","Product's animal testing policies,PETA: Companies That Do Test on Animals"
,"Tubby Todd Bath Co Detangler, Yummy Lemon",05,Detangler,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Water, Dicetyldimonium Chloride, Glycerin, Phenoxyethanol, Polysorbate 80, Fragrance**, Potassium Sorbate, Hydrolyzed Adansonia Digitata Seed Extract, Citric Acid, Aloe Barbadensis Leaf Juice*, Cocos Nucifera (Coconut) Oil, Helianthus Annuus (Sunflower) Seed Oil*, Camellia Sinensis Leaf Extract*, Cucumis Sativus (Cucumber) Fruit Extract*, Laminaria Digitata Extract*, Linum Usitatissimum (Linseed) Seed Extract*, Mangifera Indica (Mango) Fruit Extract*, Morinda Citrifolia Extract*, Olea Europaea (Olive) Fruit Extract*, Persea Gratissima (Avocado) Fruit Extract*, Punica Granatum Extract*","Product's animal testing policies,Unknown"
Plant Therapy,Plant Therapy Conditioning Detangler Spray,05,Detangler,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Aqua (Water), Olive Oil Glycereth-8 Esters, Dicetyldimonium Chloride, Aloe Barbadensis (Aloe Vera) Leaf Juice, Glycerin, Hydrolyzed Jojoba Protein, Argania Spinosa (Argan) Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Caprylic/Capric Triglyceride (FCO), Natural Fragrance, Potassium Sorbate, Ethylhexylglycerin, Isopropyl Alcohol, Phenoxyethanol, Citric Acid","Product's animal testing policies,Leaping Bunny"
Inahsi Naturals,"Inahsi Naturals Leave-In Conditioner & Detangler, Aloe Hibiscus",05,Conditioner,LOW,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
Purified Water, Aloe Vera Juice, Coconut Oil, Avocado Oil, Castor Seed Oil, Cetearyl Alcohol, Behentrimonium Methosulfate, Cetyl Alcohol, Hyaluronic Acid, Pro Vitamin B5, Hibiscus Extract, Nettle Extract, Horsetail Extract, Marshmallow Root Extract, Optiphen Plus, Natural Fragrances.","Product's animal testing policies,PETA: Companies That Do Test on Animals"
Love Beauty and Planet,"Love Beauty and Planet Pre Cleanse Primer, Rice Oil & Angelica Essence",05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER (AQUA)*, HYDROXYPROPYL STARCH PHOSPHATE*, CETEARYL ALCOHOL*, GLYCERIN*, ORYZA SATIVA (RICE) BRAN OIL*, ANGELICA ARCHANGELICA ROOT OIL*, COCOS NUCIFERA (COCONUT) OIL*, BEHENTRIMONIUM CHLORIDE*, FRAGRANCE (PARFUM), LACTIC ACID*, DIPROPYLENE GLYCOL, SODIUM BENZOATE.","Product's animal testing policies,Unknown"
,Luster PCJ Pretty-N-Silky Wet-N-EZ Detangling Spray,05,Detangler,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Deionized Water (Aqua), Panthenol (Provitamin B5), Polyquaternium-11, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, Propylene Glycol, PPG-1 Trideceth-6, Polysorbate 20, Phenoxyethanol, Caprylyl Glycol, Fragrance (Parfum), Limonene, Butylphenyl Methylpropional, Hydroxycitronellal, Benzyl Salicylate, Linalool, Citronellol, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Benzyl Benzoate, Coumarin.","Product's animal testing policies,Unknown"
Project Qurls,Project Qurls Spray & Qomb,05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Distilled Water, Glycerin, Polyquaternium 7, Rosa Centifolia Flower Water, Quaternium 31, Phenoxyethanol, Fragrance, Centella Asiatica (Gotu Kola) Extract, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract","Product's animal testing policies,Unknown"
Many Ethnicities,Many Ethnicities Freedom Curl Detangling Spray,05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
: Water, Cetyl Alcohol, Behentrimonium Chloride, Cetrimonium Chloride, Glyceryl Stearate, Moringa Oleifera Seed (Moringa) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Persea Gratissima (Avocado) Oil, Fragrance, Panthenol, Cetearamidoethyl Diethonium Succinoyl Hydrolyzed Pea Protein, Hypnea Musciformis Extract, Gellidiela Acerosa Extract, Sargassum Filipendula Extract, Sorbitol, Guar Hydroxypropyltrimonium Chloride, Caprylyl Glycol, Phenoxyethanol.","Product's animal testing policies,Leaping Bunny"
Pantene,Pantene Truly Natural Detangling Leave in With Coconut & Jojoba Oil,05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, DIMETHICONE, COCOS NUCIFERA (COCONUT) OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, CETYL ALCOHOL, STEARAMIDOPROPYL DIMETHYLAMINE, STEARYL ALCOHOL, HYDROXYETHYLCELLULOSE, QUATERNIUM-18, SORBITAN CAPRYLATE, BENZYL ALCOHOL, FRAGRANCE, PEG-2M, CETEARYL ALCOHOL, OLEYL ALCOHOL, GLYCERYL STEARATE, CITRIC ACID, POLYSORBATE 60, LYSINE HCI, EDTA, PANTHENOL, PANTHENYL ETHYL ETHER.","Product's animal testing policies,PETA Cruelty-free Companies"
Shea Moisture,Shea Moisture 100% Virgin Coconut Oil Daily Hydration Leave-In Treatment,05,Conditioner,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, CAPRYLIC/CAPRIC TRIGLYCERIDE, GLYCERIN (VEGETABLE), GLYCERYL STEARATE, ISOPROPYL MYRISTATE, FRAGRANCE, COCOS NUCIFERA (COCONUT) OIL*^, GLYCERYL CAPRYLATE, BUTYROSPERMUM PARKII (SHEA) BUTTER*, GLYCERYL STEARATE CITRATE, CETEARYL ALCOHOL, CETYL ALCOHOL, STEARYL ALCOHOL, HYDROLYZED KERATIN, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, COCONUT OIL FATTY ACID, TOCOPHEROL, COCOS NUCIFERA (COCONUT) FRUIT EXTRACT, ACACIA SENEGAL GUM, GELLIDIELA ACEROSA (ALGAE) EXTRACT, URTICA DIOICA (NETTLE) LEAF EXTRACT, EQUISETUM ARVENSE (HORSETAIL) EXTRACT, ROSA CANINA (DOG ROSE) SEED OIL, ARGANIA SPINOSA (ARGAN) KERNEL OIL, GLYCINE SOJA (SOYBEAN) OIL, XANTHAN GUM, HYDROLYZED WHEAT PROTEIN, SODIUM BENZOATE, TRIETHYL CITRATE, BENZOIC ACID","Product's animal testing policies,PETA Cruelty-free Companies"
Shea Moisture,"Shea Moisture Kids Extra-Moisturizing Detangler, Coconut & Hibiscus",05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Water, Glycerin (Vegetable), Panthenol, Behentrimonium Chloride, Propanediol, Althaea Officinalis (Marshmallow) Root Extract, Ulmus Fulva (Slippery Elm) Bark Extract, Tocopheryl Acetate, Hibiscus Rosa-Sinensis Flower Extract, Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter* , Simmondsia Chinensis (Jojoba) Seed Oil, Triethyl Citrate, Caprylyl Glycol, Benzoic Acid, Fragrance","Product's animal testing policies,PETA Cruelty-free Companies"
Babyganics,"Babyganics Tots Detangling Spray, Apricot Chamomile",05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, ALOE BARBADENSIS LEAF JUICE+, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT+, COCOS NUCIFERA (COCONUT) OIL+, THEOBROMA CACAO (COCOA) SEED BUTTER+, PERSEA GRATISSIMA (AVOCADO) OIL+, ORYZA SATIVA (RICE) EXTRACT, PRUNUS ARMENIACA (APRICOT) KERNEL OIL, GLYCERIN, CETRIMONIUM CHLORIDE, POLYGLYCERYL-4 CAPRATE, POLYGLYCERYL-6 CAPRYLATE, CITRIC ACID, SODIUM HYDROXIDE, SODIUM BENZOATE, POTASSIUM SORBATE, PLANT-DERIVED FRAGRANCE*","Product's animal testing policies,Unknown"
Bumble and Bumble,Bumble & Bumble Tonic Lotion,05,Detangler,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Water/Aqua/Eau, Isoceteth-20, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita (Peppermint) Oil, Menthol, Mentha Piperita (Peppermint) Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Cymbopogon Schoenanthus (Lemongrass) Extract, Humulus Lupulus (Hops) Extract, Urtica Dioica (Nettle) Leaf Extract, Tocopheryl Acetate, Glycerin, Dimethicone Copolyol, Styrene/VP Copolymer, Distearyldimonium Chloride, Disodium EDTA, Citric Acid, Phenoxyethanol, Chlorphenesin
Directions from packaging:
Spray liberally and evenly on damp hair and work through.
Warnings from packaging:
proposition 65 reasons:WARNING: This product can expose you to chemicals which are known to the State of California to cause cancer or birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov/.","Product's animal testing policies,Unknown"
Herbal Essences,"Herbal Essences Bio:renew Detangling Cream, Argan Oil & Aloe",05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER/EAU, DIMETHICONE, ARGANIA SPINOSA KERNEL OIL, ALOE BARBADENSIS LEAF JUICE, HISTIDINE, CETYL ALCOHOL, STEARAMIDOPROPYL DIMETHYLAMINE, STEARYL ALCOHOL, QUATERNIUM-18, HYDROXYETHYLCELLULOSE, BENZYL ALCOHOL, SORBITAN CAPRYLATE, PEG-2M, FRAGRANCE/PARFUM, CETEARYL ALCOHOL, CITRIC ACID, OLEYL ALCOHOL, GLYCERYL STEARATE, POLYSORBATE 60, LYSINE HCL, EDTA","Product's animal testing policies,Unknown"
Pantene,Pantene Pro-V Nutrient Boost Repair & Protect Conditioning Mist Detangler,05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Water, Phenoxyethanol, Trisodium Ethylenediamine Disuccinate, Amodimethicone, PEG-40 Hydrogenated Castor Oil, Benzyl Alcohol, Polyquaternium-11, Citric Acid, Fragrance, Panthenyl Ethyl Ether, Panthenol, Ethylhexylglycerin, Trideceth-12, Cetrimonium Chloride, Histidine","Product's animal testing policies,PETA Cruelty-free Companies"
AG,AG Care CONDITIONING MIST DETANGLING SPRAY,05,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Aqua (Water/Eau), Amodimethicone, Phenoxyethanol, Cetrimonium Chloride, Trideceth-12, Parfum (Fragrance), Ethylhexylglycerin, Panthenol, Citric Acid, Benzotriazolyl Dodecyl P-Cresol, Hydrolyzed Pea Protein, Hydrolyzed Vegetable Protein, Benzyl Alcohol, Achillea Millefolium Extract, Calendula Officinalis Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cymbopogon Schoenanthus Extract, Humulus Lupulus (Hops) Extract, Melissa Officinalis Leaf Extract, Prunus Serotina (Wild Cherry) Bark Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Sodium Pca, Urtica Dioica (Nettle) Extract","Product's animal testing policies,Unknown"
Matrix,Matrix Biolage HydraSource Detangling Solution 13.5 oz,06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Aqua / Water / Eau, Cetearyl Alcohol, Glycerin, Behentrimonium Methosulfate, Amodimethicone, Behentrimonium Chloride, Parfum / Fragrance, Isopropyl Alcohol, Aloe Barbadensis / Aloe Barbadensis Leaf Juice, Trideceth-6, Limonene, Chlorhexidine Dihydrochloride, Cetrimonium Chloride, Hexyl Cinnamal, Citric Acid, Coumarin, Linalool, Passiflora Edulis Fruit Juice, Bisabolol
Warnings from packaging:
Keep out of reach of children.","Product's animal testing policies,PETA: Companies That Do Test on Animals"
Hask,Hask 5 in 1 Leave in Spray,06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
AQUA/WATER/EAU, GLYCERIN, KERATIN, HYDROLYZED KERATIN, KERATIN AMINO ACIDS, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, SESAMUM INDICUM (SESAME) SEED OIL, CETRIMONIUM CHLORIDE, PPG-3 MYRISTYL ETHER, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, SILICONE QUATERNIUM-22, CITRIC ACID, PHENOXYETHANOL, DISODIUM EDTA, BENZOIC ACID, SODIUM BENZOATE, SODIUM HYDROXIDE, DEHYDROACETIC ACID, PARFUM/FRAGRANCE, HEXYL CINNAMAL","Product's animal testing policies,Unknown"
Simple Truth,"Simple Truth Hair Detangler, Coconut Oil & Shea Butter",06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, GLYCERIN, CETYL ALCOHOL, COCOS NUCIFERA (COCONUT) OIL, BUTYROSPERMUM PARKII (SHEA) BUTTER, CETEARYL ALCOHOL, GLYCERYL STEARATE SE, BEHENTRIMONIUM CHLORIDE, CARTHAMUS TINCTORIUS (SAFFLOWER) OLEOSOMES, FRAGRANCE, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, ALOE BARBADENSIS LEAF JUICE, TOCOPHERYL ACETATE.","Product's animal testing policies,Unknown"
Herbal Essences,"Herbal Essences Nourishing Detangling Spray, Scent Notes of Rose",06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Water, Propylene Glycol, Panthenol, Amodimethicone, Quaternium-80, Benzyl Alcohol, Caprylyl Glycol, 1,2-Hexanediol, Fragrance, Oleic Acid, Cetrimonium Chloride, Behentrimonium Chloride, Trideceth-12, Glyceryl Oleate, Disodium EDTA, Citric Acid
Directions from packaging:
Spray 5-10 inches from damp hair in sections. Finger detangle or comb through knots. Allow hair to air dry or style as usual.","Product's animal testing policies,Unknown"
Dove Skincare,Dove 2 in 1 Detangler & Refresher Spray,06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER (AQUA), CETEARYL ALCOHOL, DIMETHICONOL, PHENOXYETHANOL, FRAGRANCE (PARFUM), STEARAMIDOPROPYL DIMETHYLAMINE, BEHENTRIMONIUM CHLORIDE, POTASSIUM CHLORIDE, 1,2-HEXANEDIOL, LACTIC ACID, DIPROPYLENE GLYCOL, DISODIUM EDTA, TEA-DODECYLBENZENESULFONATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, COCOS NUCIFERA (COCONUT) OIL","Product's animal testing policies,Unknown"
Just for Me!,Just For Me Natural Hair Milk Leave-in Detangler,06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Aqua, Cocos Nucifera Milk/Coconut Milk, Butyrospermum Parkii/Shea Butter, Helianthus Annus Seed Oil/Sunflower Oil, Tocopherol/Vitamin E, Cocos Nucifera Oil/Coconut oil, Olea Europaea Fruit Oil/Olive Oil, Aloe Barbadensis Leaf Extract/Aloe Vera, Cetrimonium Chloride, Amodimethicone, Dicetyldimonium Chloride, Acrylamidopropyltrimonium Chloride/Acrylates Copolymer, Trideceth 12, Glycerin, Polyquaternium 11, Oleth 20, PhenoxyEthanol, Ethylhexyl Glycerin, Citric Acid, Parfum/Fragrance, Citronellol, d-Limonene, Geraniol, Hydroxycitronellal, Lilial, Alpha Isomethyl Ionone
Warnings from packaging:
CAUTION: KEEP OUT OF REACH OF CHILDREN. HAIR BURNS. ALWAYS KEEP HAIR AWAY FROM SPARKS, OPEN FLAMES AND EXCESSIVE HEAT. FOR EXTERNAL USE ONLY, IF IRRITATION OCCURS WASH WITH AMPLE AMOUNTS OF WATER.","Product's animal testing policies,Unknown"
Cantu,Cantu Jamaican Black Castor Oil Detangling Primer,06,Detangler,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
WATER (AQUA, EAU), PROPANEDIOL, GLYCERIN, PEG-12 DIMETHICONE, POLYSORBATE 20, PHENOXYETHANOL, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, AMODIMETHICONE, CETRIMONIUM CHLORIDE, TRIDECETH-12, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, FRAGRANCE (PARFUM), XANTHAN GUM, PPG-14 BUTYL ETHER, AMINOMETHYL PROPANOL, DISODIUM EDTA, RICINUS COMMUNIS (BLACK CASTOR) SEED OIL, BUTYROSPERMUM PARKII (SHEA) BUTTER, THEOBROMA CACAO (COCOA) BUTTER, GARCINIA INDICA SEED BUTTER, CERA ALBA (BEESWAX).","Product's animal testing policies,Unknown"
Hask,Hask Curl Care 5-in-1 Leave in Spray,06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Aqua/Water/Eau, Behentrimonium chloride, Cetearyl alcohol, Propylene glycol, Cocos nucifera (coconut) oil, Argania spinosa (argan) kernel oil*, Tocopheryl acetate (vitamin E), Polyquaternium-10**, PG-Hydroxyethylcellulose cocodimonium chloride**, Glycerin, Tocopherol, Polyquaternium-47, Brassica campestris/aleurites fordi oil copolymer, Polysorbate 60, PPG-3 benzyl ether myristate, Isohexadecane, Dipropylene glycol, Sodium benzoate, Phenoxyethanol, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Benzoic acid, Dehydroacetic acid, Sodium hydroxide, Parfum/Fragrance, Benzyl benzoate, Cinnamyl alcohol, Coumarin, Hexyl cinnamal","Product's animal testing policies,Unknown"
Raw Sugar,"Raw Sugar Kids Leave in Conditioner Detangler, Banana + Coconut Milk",06,Detangler,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
PURIFIED WATER (AQUA), *RICINUS COMMUNIS (CASTOR) SEED OIL, *OLEA EUROPEA (EXTRA VIRGIN OLIVE) FRUIT OIL, *MUSA SAPIENTUM (BANANA) FRUIT EXTRACT, *COCOS NUCIFERA (COCONUT) FRUIT OIL, *ALOE BARBADENSIS (ALOE VERA) LEAF JUICE, TOCOPHEROL (NATURALLY DERIVED VITAMIN E), *GLYCERIN (VEGETABLE DERIVED), PANTHENOL (PROVITAMIN-B5), HYDROXYPROPYL BIS-HYDROXYETHYLDIMONIUM CHLORIDE, BEHENTRIMONIUM CHLORIDE, POLYQUATERNIUM-4, DICETYLDIMONIUM CHLORIDE, TETRASODIUM GLUTAMATE DIACETATE, PHENOXYETHANOL, BENZOIC ACID, DEHYDROACETIC ACID, FRAGRANCE (PARFUM)","Product's animal testing policies,PETA Cruelty-free Companies"
Urban Hydration,Urban Hydration Jamaican Castor Oil Shampoo & Detangler,06,Detangler,MODERATE,HIGH,HIGH,HIGH,"Ingredients from packaging:
WATER (AQUA), COCAMIDOPROPYL BETAINE, SODIUM COCOAMPHOACETATE, DECYL GLUCOSIDE, SODIUM LAUROYL SARCOSINATE, GLYCERIN, GLYCOL DISTERARATE, FRAGRANCE, DMDM HYDANTOIN, GINGER EXTRACT, PERSEA GERSEA GRATISSIMA (AVOCADO) OIL, SWEET ALMOND OIL, ARGAN OIL, ALOE BARBADENSIS LEAF JUICE, PANTHENOL (PRO-VITAMIN B5), DISODIUM EDTA, RICINUS COMMUNIS (CASTOR) SEED OIL, TOCOPHERYL ACETATE (VITAMIN E), RETINYL PALMITATE (VITAMIN A)","Product's animal testing policies,Unknown"
ORS,"Ors Olive Oil Girls, Leave In Conditioning Detangler",06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Aqua, Glycerin, Dicetyldimonium Chloride, Cyclopentasiloxane, Cyclohexasiloxane, Aloe Barbadensis Leaf Juice, Hydrolyzed Collagen, Panthenol, Olea Europaea Olive Fruit Oil, Hydrolyzed Wheat Protein, Cetrimonium Chloride, Amodimethicone, Trideceth-12, Polyquaternium-37, Propylene Glycol Dicaprylatedicaprate, Ppg-1 Trideceth-6, Phenyl Trimethicone, Parfum, Phenoxyethanol, Benzoic Acid, Ethylhexyl Glycerin, Glycereth-2 Cocoate, Citric Acid, Amyl Cinnamal, Benzyl Benzoate, Butylphenyl Methylpropional, Limonene, Linalool.","Product's animal testing policies,Unknown"
Original Sprout,Original Sprout Worry Free Luxury Tangle & Frizz Free Miracle Detangler,06,Detangler,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
WATER, SD ALCOHOL 40, CETRIMONIUM CHLORIDE, CETEARYL ALCOHOL, DIHEPTYL SUCCINATE, BEHENTRIMONIUM METHOSULFATE, COCAMIDOPROPYL BETAINE, PANTHENOL, ORGANIC ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, ORGANIC ARNICA MONTANA FLOWER EXTRACT, ORGANIC CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, ORGANIC CALENDULA OFFICINALIS FLOWER EXTRACT, ORGANIC VACCINIUM MACROCARPON (CRANBERRY) FRUIT EXTRACT, CINNAMIDOPROPYLTRIMONIUM CHLORIDE, GLYCERIN, SODIUM BENZOATE, POTASSIUM SORBATE, POLYAMINOPROPYL BIGUANIDE, CAPRYLOYL GLYCERIN/SEBACIC ACID COPOLYMER, CITRIC ACID, FRAGRANCE.","Product's animal testing policies,Unknown"
Original Sprout,Original Sprout Miracle Detangler,06,Detangler,LOW,HIGH,MODERATE,HIGH,"Ingredients from packaging:
WATER/AQUA/EAU, SD ALCOHOL 40, CETRIMONIUM CHLORIDE, CETEARYL ALCOHOL, DIHEPTYL SUCCINATE, BEHENTRIMONIUM METHOSULFATE, COCAMIDOPROPYL BETAINE, PANTHENOL, ORGANIC ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, ORGANIC ARNICA MONTANA FLOWER EXTRACT, ORGANIC CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, ORGANIC CALENDULA OFFICINALIS FLOWER EXTRACT, ORGANIC VACCINUM MACROCARPON (CRANBERRY) FRUIT EXTRACT, CINNAMIDOPROPYLTRIMONIUM CHLORIDE, GLYCERIN, SODIUM BENZOATE, POTASSIUM SORBATE, POLYAMINOPROPYL BIGUANIDE, CAPRYLOYL GLYCERIN/SEBACIC ACID COPOLYMER, CITRIC ACID, FRAGRANCE.","Product's animal testing policies,Unknown"
Biolage,Biolage HYDRA SOURCE Detangling Solution for Dry Hair,06,Detangler,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Aqua / Water / Eau, Cetearyl Alcohol, Glycerin, Behentrimonium Methosulfate, Amodimethicone, Behentrimonium Chloride, Parfum / Fragrance, Isopropyl Alcohol, Aloe Barbadensis / Aloe Barbadensis Leaf Juice, Trideceth-6, Limonene, Chlorhexidine Dihydrochloride, Cetrimonium Chloride, Hexyl Cinnamal, Citric Acid, Coumarin, Linalool, Passiflora Edulis Fruit Juice, Bisabolol","Product's animal testing policies,Unknown"
